var1(t-1),var2(t-1),var3(t-1),var4(t-1),var5(t-1),var6(t-1),var7(t-1),var8(t-1),var9(t-1),var10(t-1),var11(t-1),var12(t-1),var13(t-1),var14(t-1),var15(t-1),var16(t-1),var17(t-1),var18(t-1),var19(t-1),var20(t-1),var21(t-1),var22(t-1),var23(t-1),var1(t),var2(t),var3(t),var4(t),var5(t),var6(t),var7(t),var8(t),var9(t),var10(t),var11(t),var12(t),var13(t),var14(t),var15(t),var16(t),var17(t),var18(t),var19(t),var20(t),var21(t),var22(t),var23(t)
0.003619254433586681,0.6691076966450524,0.6670536486876258,0.7692307692307693,0.06522294558408048,0.05806152308900148,0.3807512111308906,0.3813333333333333,0.5035296589397016,0.4766824719560529,0.0,0.9916633743668988,0.4471638088819915,0.9097791314715613,0.10734982241270866,0.8538865506706066,0.6320900382006739,0.0,0.0,0.0,0.6058917062732934,0.35907780698875286,0.16666666666666666,0.003981179876945349,0.6823583309839301,0.6774805307181998,0.7692307692307693,0.06896941407689472,0.05907739157328762,0.3918927296720425,0.3973333333333333,0.4051634268106009,0.3206605248059511,0.0,0.9915945031080662,0.3946432159055135,0.9304144486053502,0.10927721154048499,0.7876346333083956,0.6003718085135595,0.0,0.0,0.0,0.6169143621822346,0.36614097743750057,0.16666666666666666
0.003981179876945349,0.6823583309839301,0.6774805307181998,0.7692307692307693,0.06896941407689472,0.05907739157328762,0.3918927296720425,0.3973333333333333,0.4051634268106009,0.3206605248059511,0.0,0.9915945031080662,0.3946432159055135,0.9304144486053502,0.10927721154048499,0.7876346333083956,0.6003718085135595,0.0,0.0,0.0,0.6169143621822346,0.36614097743750057,0.16666666666666666,0.004343105320304018,0.6964547504933747,0.7090640323045859,0.7692307692307693,0.07046308807271828,0.07998715295125258,0.40818875043175606,0.3612121212121211,0.3264864486308565,0.2736535278329168,0.0,0.9909794667501198,0.39010777795179175,0.9593601487850342,0.11355111450931427,0.7159043889309165,0.5685915894319978,0.0,0.0,0.0,0.6229091399572728,0.3529684164004641,0.16666666666666666
0.004343105320304018,0.6964547504933747,0.7090640323045859,0.7692307692307693,0.07046308807271828,0.07998715295125258,0.40818875043175606,0.3612121212121211,0.3264864486308565,0.2736535278329168,0.0,0.9909794667501198,0.39010777795179175,0.9593601487850342,0.11355111450931427,0.7159043889309165,0.5685915894319978,0.0,0.0,0.0,0.6229091399572728,0.3529684164004641,0.16666666666666666,0.004705030763662686,0.7102692416126306,0.7462719930775884,0.7564115384615384,0.07104041272570927,0.07321152427854305,0.4166910221324762,0.34428181818181836,0.2553730253219013,0.2265060638234732,0.0,0.990843325889637,0.3847291630084174,0.9495583469075887,0.11648416912763605,0.6332457023919487,0.5314599421578898,0.0,0.0,0.0,0.6243256479315358,0.36211137938990584,0.16666666666666666
0.004705030763662686,0.7102692416126306,0.7462719930775884,0.7564115384615384,0.07104041272570927,0.07321152427854305,0.4166910221324762,0.34428181818181836,0.2553730253219013,0.2265060638234732,0.0,0.990843325889637,0.3847291630084174,0.9495583469075887,0.11648416912763605,0.6332457023919487,0.5314599421578898,0.0,0.0,0.0,0.6243256479315358,0.36211137938990584,0.16666666666666666,0.005066956207021353,0.7144065407386526,0.7766584943755405,0.7307692307692308,0.0634664046185972,0.07227178645350074,0.4368042086244919,0.3345454545454547,0.237471611657479,0.19013829078654942,0.0,0.9907055833719716,0.273992972997771,0.9277202387949419,0.11288074878939013,0.5516433936161765,0.49195235762472034,0.0,0.0,0.0,0.6215554804596835,0.36592324915589675,0.16666666666666666
0.005066956207021353,0.7144065407386526,0.7766584943755405,0.7307692307692308,0.0634664046185972,0.07227178645350074,0.4368042086244919,0.3345454545454547,0.237471611657479,0.19013829078654942,0.0,0.9907055833719716,0.273992972997771,0.9277202387949419,0.11288074878939013,0.5516433936161765,0.49195235762472034,0.0,0.0,0.0,0.6215554804596835,0.36592324915589675,0.16666666666666666,0.0054288816503800215,0.7169438962503525,0.7990553792904526,0.71795,0.05835646726446375,0.06823686151357267,0.4764017677639911,0.34080606060606056,0.2039628625453963,0.13796105172220505,0.0,0.9903644303921734,0.2991981117897657,0.9355152899293019,0.10114853031610305,0.4675156001186989,0.45008917610254223,0.0,0.0,0.0,0.6146566515201839,0.3804817969407552,0.16666666666666666
0.0054288816503800215,0.7169438962503525,0.7990553792904526,0.71795,0.05835646726446375,0.06823686151357267,0.4764017677639911,0.34080606060606056,0.2039628625453963,0.13796105172220505,0.0,0.9903644303921734,0.2991981117897657,0.9355152899293019,0.10114853031610305,0.4675156001186989,0.45008917610254223,0.0,0.0,0.0,0.6146566515201839,0.3804817969407552,0.16666666666666666,0.00579080709373869,0.7211728221031859,0.8168445341794054,0.7000000000000001,0.05851369610612944,0.06240097066590533,0.480652903614351,0.34218181818181814,0.10707032305183437,0.0798749645535061,0.0,0.98988553489471,0.2598614532068409,0.9284654234328032,0.09243307449313384,0.38116324850268124,0.4067169402592806,0.0,0.0,0.0,0.603508298657895,0.3778820562648875,0.16666666666666666
0.00579080709373869,0.7211728221031859,0.8168445341794054,0.7000000000000001,0.05851369610612944,0.06240097066590533,0.480652903614351,0.34218181818181814,0.10707032305183437,0.0798749645535061,0.0,0.98988553489471,0.2598614532068409,0.9284654234328032,0.09243307449313384,0.38116324850268124,0.4067169402592806,0.0,0.0,0.0,0.603508298657895,0.3778820562648875,0.16666666666666666,0.006152732537097358,0.7231463208345079,0.840402365157196,0.6923076923076923,0.0542439503746468,0.06026931220707543,0.4623110237266519,0.327030303030303,0.10086740768161034,0.0798749645535061,0.0,0.989749394034227,0.2516353362346215,0.8956206233521974,0.08690226502711158,0.29539498706433565,0.36136104379369594,0.0,0.0,0.0,0.5919055029642726,0.37333251008211926,0.16666666666666666
0.006152732537097358,0.7231463208345079,0.840402365157196,0.6923076923076923,0.0542439503746468,0.06026931220707543,0.4623110237266519,0.327030303030303,0.10086740768161034,0.0798749645535061,0.0,0.989749394034227,0.2516353362346215,0.8956206233521974,0.08690226502711158,0.29539498706433565,0.36136104379369594,0.0,0.0,0.0,0.5919055029642726,0.37333251008211926,0.16666666666666666,0.006514657980456026,0.7268113899069637,0.8552999711566193,0.6923076923076923,0.054216926667485454,0.0588228296814407,0.44672352560866524,0.3129696969696969,0.1008804137944834,0.0798749645535061,0.0,0.989749394034227,0.273992972997771,0.8877972342104821,0.0838853854661345,0.2244066103543829,0.3144147319268153,0.0,0.0,0.0,0.5779144651570463,0.37069052362026883,0.16666666666666666
0.006514657980456026,0.7268113899069637,0.8552999711566193,0.6923076923076923,0.054216926667485454,0.0588228296814407,0.44672352560866524,0.3129696969696969,0.1008804137944834,0.0798749645535061,0.0,0.989749394034227,0.273992972997771,0.8877972342104821,0.0838853854661345,0.2244066103543829,0.3144147319268153,0.0,0.0,0.0,0.5779144651570463,0.37069052362026883,0.16666666666666666,0.006876583423814694,0.7283126585847197,0.8742428612633396,0.6923076923076923,0.05455840805797807,0.062146408774058415,0.43963829919139874,0.3035939393939395,0.10528248276690044,0.07198770748564007,0.0,0.9896805227753943,0.25152934588132553,0.8248312314228619,0.07986284041461197,0.17050940186658087,0.2672204624821443,0.0,0.0,0.0,0.566311669463424,0.3706466529963636,0.16666666666666666
0.006876583423814694,0.7283126585847197,0.8742428612633396,0.6923076923076923,0.05455840805797807,0.062146408774058415,0.43963829919139874,0.3035939393939395,0.10528248276690044,0.07198770748564007,0.0,0.9896805227753943,0.25152934588132553,0.8248312314228619,0.07986284041461197,0.17050940186658087,0.2672204624821443,0.0,0.0,0.0,0.566311669463424,0.3706466529963636,0.16666666666666666,0.007238508867173362,0.7355511700028194,0.8912604557254106,0.6923076923076923,0.06234123572042738,0.0669949801346561,0.426176368998592,0.2875545454545456,0.09745280281732413,0.0798749645535061,0.0,0.9887243334376498,0.3080570069906174,0.7825005457690305,0.07617559513371072,0.13366679065957263,0.21948862875749808,0.0,0.0,0.0,0.5553566965293621,0.35530818300874484,0.16666666666666666
0.007238508867173362,0.7355511700028194,0.8912604557254106,0.6923076923076923,0.06234123572042738,0.0669949801346561,0.426176368998592,0.2875545454545456,0.09745280281732413,0.0798749645535061,0.0,0.9887243334376498,0.3080570069906174,0.7825005457690305,0.07617559513371072,0.13366679065957263,0.21948862875749808,0.0,0.0,0.0,0.5553566965293621,0.35530818300874484,0.16666666666666666,0.00760043431053203,0.7386523822948972,0.9079896163830402,0.7205115384615385,0.06157965851860947,0.06602907239549871,0.4204284790675843,0.26383636363636365,0.10006703150480728,0.07554884361996084,0.0,0.988519321318334,0.24741628739521582,0.6909320475574736,0.06896863754655967,0.10559807072611084,0.17240768367455156,0.0,0.0,0.0,0.5433671409792857,0.34144344101675855,0.16666666666666666
0.00760043431053203,0.7386523822948972,0.9079896163830402,0.7205115384615385,0.06157965851860947,0.06602907239549871,0.4204284790675843,0.26383636363636365,0.10006703150480728,0.07554884361996084,0.0,0.988519321318334,0.24741628739521582,0.6909320475574736,0.06896863754655967,0.10559807072611084,0.17240768367455156,0.0,0.0,0.0,0.5433671409792857,0.34144344101675855,0.16666666666666666,0.007962359753890699,0.7369608119537641,0.9212575713873662,0.7307692307692308,0.06074192359660968,0.0660552423096138,0.40688979225525723,0.24824242424242438,0.10104749232139104,0.08083317396150017,0.0,0.9874253894629246,0.2442523962520545,0.4242766461233606,0.04961057059416336,0.0683063683592395,0.102097181606658,0.0,0.0,0.0,0.5308941356086414,0.34690289643608047,0.16666666666666666
0.007962359753890699,0.7369608119537641,0.9212575713873662,0.7307692307692308,0.06074192359660968,0.0660552423096138,0.40688979225525723,0.24824242424242438,0.10104749232139104,0.08083317396150017,0.0,0.9874253894629246,0.2442523962520545,0.4242766461233606,0.04961057059416336,0.0683063683592395,0.102097181606658,0.0,0.0,0.0,0.5308941356086414,0.34690289643608047,0.16666666666666666,0.008324285197249367,0.7341415280518748,0.9334655321603688,0.71795,0.05864635794128481,0.06516784431280187,0.41027298786950195,0.24597878787878802,0.10185487178974117,0.07845908320528633,0.0,0.9855802803890854,0.17222166854127213,0.031748014240373476,0.026062308704933864,0.02134572705121186,0.02792425597253529,0.0,0.0,0.0,0.5198376382122605,0.3829515505828294,0.16666666666666666
0.008324285197249367,0.7341415280518748,0.9334655321603688,0.71795,0.05864635794128481,0.06516784431280187,0.41027298786950195,0.24597878787878802,0.10185487178974117,0.07845908320528633,0.0,0.9855802803890854,0.17222166854127213,0.031748014240373476,0.026062308704933864,0.02134572705121186,0.02792425597253529,0.0,0.0,0.0,0.5198376382122605,0.3829515505828294,0.16666666666666666,0.008686210640608035,0.7302861573160417,0.9421185462936253,0.6923076923076923,0.05825328583712064,0.06628363428734563,0.4229496388010616,0.24706969696969727,0.08704791251888389,0.07857383092516998,0.0,0.9846240910513406,0.13362172201103245,0.02317146383650439,0.01843634331516542,0.01580334864436745,0.01911469129567298,0.0,0.0,0.0,0.5092017421597734,0.40309954082080307,0.16666666666666666
0.008686210640608035,0.7302861573160417,0.9421185462936253,0.6923076923076923,0.05825328583712064,0.06628363428734563,0.4229496388010616,0.24706969696969727,0.08704791251888389,0.07857383092516998,0.0,0.9846240910513406,0.13362172201103245,0.02317146383650439,0.01843634331516542,0.01580334864436745,0.01911469129567298,0.0,0.0,0.0,0.5092017421597734,0.40309954082080307,0.16666666666666666,0.009048136083966703,0.7265294615167748,0.9512546870493218,0.6923076923076923,0.05754575604962531,0.06704494087978485,0.44011064761921626,0.24977575757575754,0.008490990765659859,0.06656225063803689,0.0,0.9833940183354478,0.2281165514219317,0.0106830089506121,0.0025978483762278543,0.003070788803858548,0.00888579226034709,0.0,0.0,0.0,0.49814524476339245,0.4433532755107678,0.16666666666666666
0.009048136083966703,0.7265294615167748,0.9512546870493218,0.6923076923076923,0.05754575604962531,0.06704494087978485,0.44011064761921626,0.24977575757575754,0.008490990765659859,0.06656225063803689,0.0,0.9833940183354478,0.2281165514219317,0.0106830089506121,0.0025978483762278543,0.003070788803858548,0.00888579226034709,0.0,0.0,0.0,0.49814524476339245,0.4433532755107678,0.16666666666666666,0.009410061527325372,0.7220186072737524,0.9593308335736944,0.6923076923076923,0.057074069524628346,0.06354293055456428,0.4756932451222644,0.26129090909090924,0.007676608005762725,0.013413612772608274,0.0,0.9375738096684431,0.15334320467369997,0.0,0.0,0.0,0.001186845071756453,0.0,0.0,0.0,0.4872192788185647,0.4865089707301697,0.16666666666666666
0.009410061527325372,0.7220186072737524,0.9593308335736944,0.6923076923076923,0.057074069524628346,0.06354293055456428,0.4756932451222644,0.26129090909090924,0.007676608005762725,0.013413612772608274,0.0,0.9375738096684431,0.15334320467369997,0.0,0.0,0.0,0.001186845071756453,0.0,0.0,0.0,0.4872192788185647,0.4865089707301697,0.16666666666666666,0.009771986970684038,0.7174161263039189,0.937027689645226,0.6871807692307693,0.05547475740081065,0.0647110603573382,0.4941148338071579,0.2957969696969698,0.007676608005762725,0.0117036079584798,0.0,0.24063991502708929,0.1263447723817614,0.0,0.0,0.0,0.00025248086641646746,0.0,0.0,0.0,0.4746495834838071,0.5125486232748284,0.16666666666666666
0.009771986970684038,0.7174161263039189,0.937027689645226,0.6871807692307693,0.05547475740081065,0.0647110603573382,0.4941148338071579,0.2957969696969698,0.007676608005762725,0.0117036079584798,0.0,0.24063991502708929,0.1263447723817614,0.0,0.0,0.0,0.00025248086641646746,0.0,0.0,0.0,0.4746495834838071,0.5125486232748284,0.16666666666666666,0.010133912414042706,0.711678883563575,0.9022209402942022,0.6538461538461539,0.05516029971747938,0.06321223800347342,0.510883202994689,0.32012121212121225,0.007676608005762725,0.015027335017179191,0.0,0.006406633533579613,0.036068359032039136,0.0,0.0,0.0,0.0004423233869122194,0.0,0.0,0.0,0.4614368998876946,0.5307906786298067,0.16666666666666666
0.010133912414042706,0.711678883563575,0.9022209402942022,0.6538461538461539,0.05516029971747938,0.06321223800347342,0.510883202994689,0.32012121212121225,0.007676608005762725,0.015027335017179191,0.0,0.006406633533579613,0.036068359032039136,0.0,0.0,0.0,0.0004423233869122194,0.0,0.0,0.0,0.4614368998876946,0.5307906786298067,0.16666666666666666,0.010495837857401375,0.706420919086552,0.8804946639746175,0.6538461538461539,0.05581623879130326,0.0620464872838008,0.5194651834926034,0.33810000000000007,0.007030304242994209,0.011166799659713664,0.0,0.00028082335871825966,0.05125503651921351,0.0,0.0,0.0,0.0005056009984631764,0.0,0.0,0.0,0.4483209062556957,0.5441793431105248,0.16666666666666666
0.010495837857401375,0.706420919086552,0.8804946639746175,0.6538461538461539,0.05581623879130326,0.0620464872838008,0.5194651834926034,0.33810000000000007,0.007030304242994209,0.011166799659713664,0.0,0.00028082335871825966,0.05125503651921351,0.0,0.0,0.0,0.0005056009984631764,0.0,0.0,0.0,0.4483209062556957,0.5441793431105248,0.16666666666666666,0.010857763300760043,0.6994643360586412,0.8621286414767807,0.6256423076923078,0.055840805797813475,0.06235100992077658,0.518284312423059,0.3532121212121213,0.006863225716086552,0.01459604186313368,0.0,6.940461067419341e-05,0.11326730292517552,0.0,0.0,0.0,0.0004423233869122194,0.0,0.0,0.0,0.43542729954115783,0.5485550316355943,0.16666666666666666
0.010857763300760043,0.6994643360586412,0.8621286414767807,0.6256423076923078,0.055840805797813475,0.06235100992077658,0.518284312423059,0.3532121212121213,0.006863225716086552,0.01459604186313368,0.0,6.940461067419341e-05,0.11326730292517552,0.0,0.0,0.0,0.0004423233869122194,0.0,0.0,0.0,0.43542729954115783,0.5485550316355943,0.16666666666666666,0.011219688744118711,0.6940160699182407,0.8435751370060568,0.6025653846153847,0.055447733693649304,0.0644564984654914,0.523636610545769,0.3642818181818184,0.005715686372595119,0.009557693702724288,0.0,6.940461067419341e-05,0.017506917057011732,0.0,0.0,0.0,0.00025248086641646746,0.0,0.0,0.0,0.42456418207300367,0.5576979946250362,0.16666666666666666
0.011219688744118711,0.6940160699182407,0.8435751370060568,0.6025653846153847,0.055447733693649304,0.0644564984654914,0.523636610545769,0.3642818181818184,0.005715686372595119,0.009557693702724288,0.0,6.940461067419341e-05,0.017506917057011732,0.0,0.0,0.0,0.00025248086641646746,0.0,0.0,0.0,0.42456418207300367,0.5576979946250362,0.16666666666666666,0.01158161418747738,0.6865872568367635,0.8276103259301987,0.6,0.05728288907996559,0.06184188613708275,0.5215110426205891,0.3759999999999999,0.009304373055336004,0.013523744204910426,0.0,6.940461067419341e-05,0.10461928106901551,0.0,0.0,0.0,0.0005688882958570147,0.0,0.0,0.0,0.4137058991030555,0.5732103222703535,0.16666666666666666
0.01158161418747738,0.6865872568367635,0.8276103259301987,0.6,0.05728288907996559,0.06184188613708275,0.5215110426205891,0.3759999999999999,0.009304373055336004,0.013523744204910426,0.0,6.940461067419341e-05,0.10461928106901551,0.0,0.0,0.0,0.0005688882958570147,0.0,0.0,0.0,0.4137058991030555,0.5732103222703535,0.16666666666666666,0.011943539630836048,0.6800112771356075,0.8130948947216611,0.576923076923077,0.05730991278712683,0.061004448885399576,0.516710801722891,0.38916969696969694,0.007843686532670355,0.011166799659713664,0.0,6.940461067419341e-05,0.09734233143974447,0.0,0.0,0.0,0.0005056009984631764,0.0,0.0,0.0,0.40380968127603684,0.5793197128586425,0.16666666666666666
0.011943539630836048,0.6800112771356075,0.8130948947216611,0.576923076923077,0.05730991278712683,0.061004448885399576,0.516710801722891,0.38916969696969694,0.007843686532670355,0.011166799659713664,0.0,6.940461067419341e-05,0.09734233143974447,0.0,0.0,0.0,0.0005056009984631764,0.0,0.0,0.0,0.40380968127603684,0.5793197128586425,0.16666666666666666,0.012305465074194716,0.6733366224978856,0.7965604268820302,0.576923076923077,0.055369119272816514,0.05943187495539215,0.5089170526638975,0.3949090909090909,0.0086570688223465,0.011166799659713664,0.0,6.940461067419341e-05,0.07255862294801883,0.0,0.0,0.0,0.0005056009984631764,0.0,0.0,0.0,0.3938844564597839,0.5740324902590968,0.16666666666666666
0.012305465074194716,0.6733366224978856,0.7965604268820302,0.576923076923077,0.055369119272816514,0.05943187495539215,0.5089170526638975,0.3949090909090909,0.0086570688223465,0.011166799659713664,0.0,6.940461067419341e-05,0.07255862294801883,0.0,0.0,0.0,0.0005056009984631764,0.0,0.0,0.0,0.3938844564597839,0.5740324902590968,0.16666666666666666,0.012667390517553384,0.6670425711869186,0.7830040380732618,0.576923076923077,0.056445154157965804,0.05892513025479984,0.5132449451337779,0.3986242424242423,0.010451912398827465,0.012446170789451122,0.0,6.940461067419341e-05,0.020881681544864764,0.0,0.0,0.0,0.0005056009984631764,0.0,0.0,0.0,0.38373201022786435,0.566840957614478,0.16666666666666666
0.012667390517553384,0.6670425711869186,0.7830040380732618,0.576923076923077,0.056445154157965804,0.05892513025479984,0.5132449451337779,0.3986242424242423,0.010451912398827465,0.012446170789451122,0.0,6.940461067419341e-05,0.020881681544864764,0.0,0.0,0.0,0.0005056009984631764,0.0,0.0,0.0,0.38373201022786435,0.566840957614478,0.16666666666666666,0.013029315960912053,0.6602762898223851,0.7670392269974039,0.576923076923077,0.05426851738115701,0.059990959484214734,0.5008871293909953,0.40040303030303037,0.007030304242994209,0.012775905616703054,0.0,6.940461067419341e-05,0.018877831089343534,0.0,0.0,0.0,0.0006321659074079717,0.0,0.0,0.0,0.3730961141753772,0.5671431774680475,0.16666666666666666
